longitude,latitude,sq,cluster,x,y
139.644517600637,35.6669869516771,1995,3,-36929.65058375057,-17093.90899129343
139.670578338551,35.7816600866118,2000,3,-24211.69565842161,-14713.46914863351
139.725567022493,35.7473078458483,2005,3,-28029.71895623859,-9746.538241404929
139.543839249263,35.7312099373082,2007,3,-29782.390051099937,-26187.557759811974
139.673029823553,35.6951250773137,2022,3,-33812.53202887764,-14507.537247901158
139.616160250511,35.7185367043354,2031,3,-31205.28992206836,-19648.51928353308
139.73874824264,35.7738165165332,2036,3,-25089.983524311334,-8551.572329814158
139.616465038967,35.7078648232974,2049,3,-32389.319830497727,-19623.559740674245
139.615619010508,35.7831499806009,2059,3,-24036.7552002999,-19681.57284203782
139.662488816356,35.7188898935362,2065,3,-31174.39202128211,-15456.915492523014
139.64821793028,35.7140630222646,2067,3,-31707.55735099921,-16749.065092283352
139.707446658474,35.669909374804,2071,3,-36614.55429634126,-11396.382098977097
139.613001694109,35.7241861668962,2075,3,-30577.884569569957,-19932.879776419883
139.71440266888,35.6957307470775,2081,3,-33750.66117730923,-10763.193364299723
139.666340884143,35.6893819382235,2085,3,-34448.68061895715,-15113.97316797378
139.65584849029,35.7155813607918,2086,3,-31540.383893950842,-16058.353972076398
139.709448268386,35.8043559560258,2087,3,-21698.860986486077,-11196.341539781683
139.69072934059,35.7305242098857,2093,3,-29887.72717537172,-12900.016449719325
139.653890228159,35.6697515546478,2094,3,-36624.53012638958,-16244.823110584093
139.650670520694,35.7960294358094,2112,3,-22614.32808290189,-16510.216607037335
